intersection,sample_id,text,latitude,longitude,unique_sign_count,raw_sign_count
11th-santafe,0,swifts breakfeast | timeos bar | 711 gas is 329 | denver voice | brick building nita | 711 gas is 329 | denver works | quin,39.73366666666665,-104.99869444444445,13,13
bowles-kipling,67,reserved parking | 30 minute parking between signs | 30 minute parking between signs | 30 minute parking between signs | customer parking only | stop | bump | customer parking only,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,68,30 minute parking between signs | 30 minute parking between signs | stop | 30 minute parking between signs | customer parking only | customer parking only | reserved parking | bump,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,69,30 minute parking between signs | reserved parking | customer parking only | 30 minute parking between signs | 30 minute parking between signs | bump | stop | customer parking only,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,70,customer parking only | reserved parking | 30 minute parking between signs | bump | customer parking only | 30 minute parking between signs | stop | 30 minute parking between signs,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,71,customer parking only | 30 minute parking between signs | reserved parking | 30 minute parking between signs | customer parking only | stop | bump | 30 minute parking between signs,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,72,30 minute parking between signs | customer parking only | customer parking only | stop | reserved parking | 30 minute parking between signs | bump | 30 minute parking between signs,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,73,30 minute parking between signs | stop | customer parking only | 30 minute parking between signs | 30 minute parking between signs | customer parking only | bump | reserved parking,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,74,customer parking only | reserved parking | 30 minute parking between signs | 30 minute parking between signs | stop | bump | customer parking only | 30 minute parking between signs,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,75,stop | bump | 30 minute parking between signs | 30 minute parking between signs | 30 minute parking between signs | customer parking only | customer parking only | reserved parking,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,76,stop | customer parking only | bump | 30 minute parking between signs | customer parking only | reserved parking | 30 minute parking between signs | 30 minute parking between signs,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,77,stop | 30 minute parking between signs | 30 minute parking between signs | customer parking only | 30 minute parking between signs | bump | customer parking only | reserved parking,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,78,reserved parking | 30 minute parking between signs | customer parking only | customer parking only | 30 minute parking between signs | bump | stop | 30 minute parking between signs,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,79,bump | stop | customer parking only | reserved parking | 30 minute parking between signs | customer parking only | 30 minute parking between signs | 30 minute parking between signs,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,80,reserved parking | customer parking only | 30 minute parking between signs | customer parking only | 30 minute parking between signs | bump | stop | 30 minute parking between signs,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,81,customer parking only | 30 minute parking between signs | reserved parking | bump | customer parking only | stop | 30 minute parking between signs | 30 minute parking between signs,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,82,30 minute parking between signs | 30 minute parking between signs | stop | 30 minute parking between signs | customer parking only | reserved parking | bump | customer parking only,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,83,30 minute parking between signs | bump | stop | customer parking only | 30 minute parking between signs | customer parking only | reserved parking | 30 minute parking between signs,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,84,30 minute parking between signs | reserved parking | customer parking only | customer parking only | stop | bump | 30 minute parking between signs | 30 minute parking between signs,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,85,30 minute parking between signs | reserved parking | stop | customer parking only | bump | 30 minute parking between signs | customer parking only | 30 minute parking between signs,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,86,customer parking only | customer parking only | bump | stop | 30 minute parking between signs | 30 minute parking between signs | 30 minute parking between signs | reserved parking,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,87,bump | reserved parking | 30 minute parking between signs | stop | 30 minute parking between signs | customer parking only | 30 minute parking between signs | customer parking only,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,88,customer parking only | reserved parking | bump | customer parking only | 30 minute parking between signs | 30 minute parking between signs | stop | 30 minute parking between signs,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,89,customer parking only | customer parking only | 30 minute parking between signs | 30 minute parking between signs | reserved parking | stop | bump | 30 minute parking between signs,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,90,stop | customer parking only | reserved parking | 30 minute parking between signs | bump | 30 minute parking between signs | 30 minute parking between signs | customer parking only,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,91,30 minute parking between signs | reserved parking | 30 minute parking between signs | customer parking only | bump | stop | customer parking only | 30 minute parking between signs,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,92,30 minute parking between signs | 30 minute parking between signs | stop | 30 minute parking between signs | reserved parking | customer parking only | bump | customer parking only,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,93,customer parking only | reserved parking | stop | 30 minute parking between signs | customer parking only | bump | 30 minute parking between signs | 30 minute parking between signs,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,94,30 minute parking between signs | customer parking only | stop | bump | reserved parking | 30 minute parking between signs | customer parking only | 30 minute parking between signs,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,95,bump | stop | 30 minute parking between signs | customer parking only | reserved parking | customer parking only | 30 minute parking between signs | 30 minute parking between signs,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,96,30 minute parking between signs | 30 minute parking between signs | customer parking only | reserved parking | 30 minute parking between signs | bump | customer parking only | stop,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,97,customer parking only | 30 minute parking between signs | 30 minute parking between signs | stop | bump | reserved parking | 30 minute parking between signs | customer parking only,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,98,stop | 30 minute parking between signs | customer parking only | reserved parking | 30 minute parking between signs | customer parking only | bump | 30 minute parking between signs,39.60969444444445,-105.10997222222218,149,184
bowles-kipling,99,customer parking only | stop | bump | 30 minute parking between signs | 30 minute parking between signs | customer parking only | 30 minute parking between signs | reserved parking,39.60969444444445,-105.10997222222218,149,184
bowles-wadsworth,0,one way street sign | mesa | michelle de carlo | bowles crossing | stop | piazza de carlo | vasa | ross,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,1,michelle de carlo | bowles crossing | michelle de carlo | piazza de carlo | insurance and financial services | one way street sign | stop | 100 chiropractic,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,2,mesa latin kitchen | the lake house kitchen tavern | stop | stop | dsw | michelle de carlo | piazza de carlo | bowles crossing,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,3,stop | bowles crossing | mckinney | piazza de carlo | michelle de carlo | stop | first watch | mythic games,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,4,teriyaki madness | stop | swimming pool | michelle de carlo | trader joes | bowles crossing | piazza de carlo | epic mountain gear,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,5,mesa | piazza de carlo | bowles crossing | michelle de carlo | the lake house kitchen tavern | five below | southwest plaza | stop,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,6,garbanzo | first watch | bowles crossing | epic mountain gear | michelle de carlo | 100 chiropractic | piazza de carlo | stop,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,7,stop | legend | rice n roll | bowles crossing | piazza de carlo | first watch | michelle de carlo | get 2 pairs for 99,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,8,corvus | trader joes | yoga stx | stop | bowles crossing | piazza de carlo | teriyaki madness | michelle de carlo,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,9,piazza de carlo | bowles crossing | piazza de carlo | escape the room denver | color me mine | stop | 100 chiropractic | michelle de carlo,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,10,michelle de carlo | le peep | happy pho | epic mountain gear | piazza de carlo | swimming pool | bowles crossing | stop,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,11,via 313 | piazza de carlo | michelle de carlo | amc | bowles crossing | park view pediatrics | color me mine | stop,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,12,piazza de carlo | michelle de carlo | legend | first watch | color me mine | bowles crossing | 100 chiropractic | stop,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,13,michelle de carlo | teriyaki madness | bowles crossing | trader joes | piazza de carlo | jimmy johns | stop | floor decor,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,14,sunflower speech | mckinney | swimming pool | michelle de carlo | piazza de carlo | rei | stop | bowles crossing,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,15,happy pho | dsw | bowles crossing | michelle de carlo | piazza de carlo | mesa latin kitchen | amc | stop,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,16,bowles crossing | michelle de carlo | pho basil | piazza de carlo | big daddys burger bar | corvus | stop | first watch,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,17,first watch | michelle de carlo | stop | state farm | one way street sign | bowles crossing | swimming pool | piazza de carlo,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,18,eye glass world | bowles crossing | piazza de carlo | stop | michelle de carlo | nekter | dsw | mesa latin kitchen,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,19,bowles crossing | ross | stop | piazza de carlo | michelle de carlo | state farm | via 313 | michelle de carlo,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,20,piazza de carlo | bowles crossing | stop | amc | michelle de carlo | piazza de carlo | bowles crossing | trader joes,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,21,legend | jimmy johns | insurance and financial services | stop | michelle de carlo | burlington | bowles crossing | piazza de carlo,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,22,bowles crossing | happy pho | state farm | stop | via 313 | mythic games | michelle de carlo | piazza de carlo,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,23,piazza de carlo | stop | mesa latin kitchen | happy pho | michelle de carlo | bowles crossing | nekter | via 313,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,24,stop | michelle de carlo | bowles crossing | piazza de carlo | southwest plaza | pho basil | trader joes | rice n roll,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,25,stop | piazza de carlo | teriyaki madness | sunflower speech | learning information | dutch bros | michelle de carlo | bowles crossing,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,26,le peep | bowles crossing | stop | garbanzo | michelle de carlo | piazza de carlo | burlington | first watch,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,27,olive garden | floor decor | big daddys burger bar | michelle de carlo | bowles crossing | garbanzo | stop | piazza de carlo,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,28,floor decor | bowles crossing | restore | michelle de carlo | piazza de carlo | floor decor | stop | handicapped parking,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,29,michelle de carlo | piazza de carlo | teriyaki madness | stop | teriyaki madness | bowles crossing | trader joes | learning information,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,30,michelle de carlo | gunther toodys diner | bowles crossing | stop | beau visage skin care spa | piazza de carlo | southwest plaza | jimmy johns,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,31,stop | piazza de carlo | five below | michelle de carlo | gunther toodys diner | trader joes | burlington | bowles crossing,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,32,bowles crossing | first watch | corvus | michelle de carlo | piazza de carlo | stop | legend | get 2 pairs for 99,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,33,michelle de carlo | piazza de carlo | stop | bowles crossing | insurance and financial services | handicapped parking | mesa latin kitchen | piazza de carlo,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,34,escape the room denver | stop | piazza de carlo | piazza de carlo | bowles crossing | beau visage skin care spa | michelle de carlo | first watch,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,35,teriyaki madness | piazza de carlo | michelle de carlo | big daddys burger bar | color me mine | music go round | bowles crossing | stop,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,36,escape the room denver | color me mine | stop | trader joes | michelle de carlo | piazza de carlo | bowles crossing | epic mountain gear,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,37,music go round | amc | pho basil | bowles crossing | stop | michelle de carlo | piazza de carlo | beau visage skin care spa,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,38,stop | piazza de carlo | piazza de carlo | michelle de carlo | the lake house kitchen tavern | burlington | bowles crossing | learning information,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,39,stop | southwest plaza | michelle de carlo | stop | piazza de carlo | urban air | bowles crossing | trader joes,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,40,piazza de carlo | piazza de carlo | michelle de carlo | first watch | stop | sunflower speech | bowles crossing | trader joes,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,41,piazza de carlo | bowles crossing | stop | michelle de carlo | teriyaki madness | park view pediatrics | michelle de carlo | urban air,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,42,first watch | learning information | restore | bowles crossing | stop | amc | michelle de carlo | piazza de carlo,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,43,stop | piazza de carlo | michelle de carlo | bowles crossing | five below | dutch bros | gunther toodys diner | jimmy johns,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,44,legend | urban air | michelle de carlo | color me mine | swimming pool | bowles crossing | piazza de carlo | stop,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,45,piazza de carlo | us bank | michelle de carlo | stop | bowles crossing | escape the room denver | mesa latin kitchen | garbanzo,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,46,piazza de carlo | mythic games | gunther toodys diner | bowles crossing | mckinney | michelle de carlo | stop | piazza de carlo,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,47,michelle de carlo | piazza de carlo | stop | restore | burlington | the lake house kitchen tavern | bowles crossing | michelle de carlo,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,48,epic mountain gear | bowles crossing | piazza de carlo | le peep | beau visage skin care spa | michelle de carlo | dsw | stop,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,49,pho basil | teriyaki madness | bowles crossing | piazza de carlo | bowles crossing | michelle de carlo | stop | burlington,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,50,state farm | stop | happy pho | sunflower speech | learning information | michelle de carlo | piazza de carlo | bowles crossing,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,51,piazza de carlo | park view pediatrics | get 2 pairs for 99 | le peep | michelle de carlo | stop | bowles crossing | big daddys burger bar,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,52,piazza de carlo | michelle de carlo | eye glass world | bowles crossing | legend | nekter | bowles crossing | stop,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,53,stop | michelle de carlo | michelle de carlo | five below | bowles crossing | piazza de carlo | us bank | the lake house kitchen tavern,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,54,garbanzo | stop | piazza de carlo | bowles crossing | michelle de carlo | longhorn | rice n roll | urban air,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,55,trader joes | gunther toodys diner | rice n roll | bowles crossing | stop | piazza de carlo | piazza de carlo | michelle de carlo,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,56,bowles crossing | piazza de carlo | michelle de carlo | bowles crossing | music go round | stop | happy pho | vasa,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,57,teriyaki madness | michelle de carlo | piazza de carlo | swimming pool | michelle de carlo | stop | sunflower speech | bowles crossing,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,58,swimming pool | stop | insurance and financial services | bowles crossing | via 313 | michelle de carlo | amc | piazza de carlo,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,59,us bank | get 2 pairs for 99 | bowles crossing | dutch bros | stop | park view pediatrics | piazza de carlo | michelle de carlo,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,60,michelle de carlo | bowles crossing | piazza de carlo | mesa | stop | vasa | le peep | yoga stx,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,61,100 chiropractic | piazza de carlo | yoga stx | stop | bowles crossing | longhorn | legend | michelle de carlo,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,62,first watch | happy pho | rice n roll | michelle de carlo | piazza de carlo | stop | rice n roll | bowles crossing,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,63,piazza de carlo | teriyaki madness | vasa | bowles crossing | 100 chiropractic | stop | five below | michelle de carlo,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,64,michelle de carlo | bowles crossing | color me mine | 100 chiropractic | color me mine | piazza de carlo | burlington | stop,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,65,le peep | bowles crossing | michelle de carlo | michelle de carlo | us bank | park view pediatrics | piazza de carlo | stop,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,66,michelle de carlo | rice n roll | dutch bros | piazza de carlo | stop | legend | bowles crossing | michelle de carlo,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,67,stop | gunther toodys diner | piazza de carlo | ross | michelle de carlo | bowles crossing | michelle de carlo | ross,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,68,eye glass world | ross | escape the room denver | piazza de carlo | michelle de carlo | mesa | stop | bowles crossing,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,69,the lake house kitchen tavern | pho basil | michelle de carlo | piazza de carlo | bowles crossing | stop | trader joes | stop,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,70,happy pho | bowles crossing | piazza de carlo | via 313 | michelle de carlo | stop | trader joes | dutch bros,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,71,bowles crossing | michelle de carlo | piazza de carlo | trader joes | escape the room denver | southwest plaza | restore | stop,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,72,music go round | mythic games | teriyaki madness | piazza de carlo | michelle de carlo | michelle de carlo | bowles crossing | stop,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,73,bowles crossing | piazza de carlo | michelle de carlo | floor decor | trader joes | swimming pool | teriyaki madness | stop,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,74,gunther toodys diner | corvus | stop | bowles crossing | us bank | piazza de carlo | michelle de carlo | mesa latin kitchen,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,75,bowles crossing | garbanzo | piazza de carlo | stop | bowles crossing | michelle de carlo | color me mine | trader joes,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,76,stop | bowles crossing | the lake house kitchen tavern | piazza de carlo | southwest plaza | escape the room denver | michelle de carlo | mythic games,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,77,bowles crossing | piazza de carlo | get 2 pairs for 99 | michelle de carlo | amc | stop | bowles crossing | swimming pool,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,78,michelle de carlo | bowles crossing | michelle de carlo | mesa | olive garden | ross | piazza de carlo | stop,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,79,bowles crossing | big daddys burger bar | piazza de carlo | michelle de carlo | stop | rice n roll | five below | via 313,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,80,michelle de carlo | bowles crossing | handicapped parking | escape the room denver | urban air | piazza de carlo | stop | mesa,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,81,michelle de carlo | piazza de carlo | stop | insurance and financial services | bowles crossing | state farm | insurance and financial services | beau visage skin care spa,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,82,escape the room denver | bowles crossing | trader joes | rice n roll | michelle de carlo | piazza de carlo | stop | olive garden,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,83,music go round | michelle de carlo | trader joes | stop | piazza de carlo | bowles crossing | happy pho | beau visage skin care spa,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,84,stop | bowles crossing | michelle de carlo | jimmy johns | sunflower speech | piazza de carlo | color me mine | us bank,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,85,legend | bowles crossing | stop | park view pediatrics | one way street sign | piazza de carlo | longhorn | michelle de carlo,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,86,michelle de carlo | epic mountain gear | first watch | piazza de carlo | stop | bowles crossing | via 313 | dutch bros,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,87,100 chiropractic | big daddys burger bar | park view pediatrics | bowles crossing | stop | michelle de carlo | michelle de carlo | piazza de carlo,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,88,stop | piazza de carlo | big daddys burger bar | rice n roll | bowles crossing | michelle de carlo | insurance and financial services | piazza de carlo,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,89,learning information | bowles crossing | piazza de carlo | mythic games | michelle de carlo | stop | urban air | music go round,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,90,piazza de carlo | stop | michelle de carlo | dsw | happy pho | office hours | bowles crossing | get 2 pairs for 99,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,91,beau visage skin care spa | get 2 pairs for 99 | piazza de carlo | amc | color me mine | bowles crossing | stop | michelle de carlo,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,92,bowles crossing | stop | epic mountain gear | piazza de carlo | via 313 | jimmy johns | nekter | michelle de carlo,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,93,michelle de carlo | eye glass world | bowles crossing | stop | piazza de carlo | floor decor | music go round | trader joes,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,94,bowles crossing | michelle de carlo | longhorn | piazza de carlo | burlington | stop | dsw | trader joes,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,95,music go round | big daddys burger bar | bowles crossing | michelle de carlo | stop | jimmy johns | piazza de carlo | park view pediatrics,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,96,one way street sign | piazza de carlo | trader joes | michelle de carlo | the lake house kitchen tavern | stop | teriyaki madness | bowles crossing,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,97,piazza de carlo | corvus | mckinney | stop | mesa | michelle de carlo | state farm | bowles crossing,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,98,insurance and financial services | stop | trader joes | bowles crossing | corvus | piazza de carlo | urban air | michelle de carlo,39.609694444444436,-105.09138888888889,57,59
bowles-wadsworth,99,piazza de carlo | insurance and financial services | bowles crossing | michelle de carlo | state farm | stop | floor decor | burlington,39.609694444444436,-105.09138888888889,57,59
coalmine-kipling,0,kipling | left 2 lanes must turn left | emergency vehicle only | coal mine | no parking fire lane | live luxury | silver leaf | left 2 lanes must turn left,39.59769444444444,-105.11019444444445,31,36
coalmine-kipling,1,coal mine | kipling | no parking fire lane | left 2 lanes must turn left | emergency vehicle only | left 2 lanes must turn left | silver leaf | west littleton er,39.59769444444444,-105.11019444444445,31,36
coalmine-kipling,2,emergency vehicle only | left 2 lanes must turn left | coal mine | left 2 lanes must turn left | no parking fire lane | silver leaf | kipling | left 2 lanes must turn left,39.59769444444444,-105.11019444444445,31,36
coalmine-kipling,3,carlson family dentistry implants | silver leaf | coal mine | left 2 lanes must turn left | left 2 lanes must turn left | no parking fire lane | kipling | emergency vehicle only,39.59769444444444,-105.11019444444445,31,36
coalmine-kipling,4,silver leaf | left 2 lanes must turn left | ethanol free available | coal mine | no parking fire lane | left 2 lanes must turn left | emergency vehicle only | kipling,39.59769444444444,-105.11019444444445,31,36
coalmine-kipling,5,left 2 lanes must turn left | silver leaf | no parking fire lane | left 2 lanes must turn left | emergency vehicle only | kipling | coal mine | left 2 lanes must turn left,39.59769444444444,-105.11019444444445,31,36
coalmine-kipling,6,left 2 lanes must turn left | cstore | kipling | left 2 lanes must turn left | silver leaf | no parking fire lane | emergency vehicle only | coal mine,39.59769444444444,-105.11019444444445,31,36
coalmine-kipling,7,silver leaf | kipling | left 2 lanes must turn left | left 2 lanes must turn left | no parking fire lane | silver leaf | emergency vehicle only | coal mine,39.59769444444444,-105.11019444444445,31,36
coalmine-kipling,8,kipling | left 2 lanes must turn left | no parking fire lane | coal mine | silver leaf | emergency vehicle only | left 2 lanes must turn left | silver leaf,39.59769444444444,-105.11019444444445,31,36
coalmine-kipling,9,no parking fire lane | one way | coal mine | left 2 lanes must turn left | emergency vehicle only | left 2 lanes must turn left | kipling | silver leaf,39.59769444444444,-105.11019444444445,31,36
coalmine-kipling,10,left 2 lanes must turn left | the church of jesus christ | no parking fire lane | silver leaf | emergency vehicle only | coal mine | left 2 lanes must turn left | kipling,39.59769444444444,-105.11019444444445,31,36
coalmine-kipling,11,emergency vehicle only | left 2 lanes must turn left | left 2 lanes must turn left | no parking fire lane | kipling | coal mine | organic produce | silver leaf,39.59769444444444,-105.11019444444445,31,36
coalmine-kipling,12,coal mine | no parking fire lane | car wash | left 2 lanes must turn left | left 2 lanes must turn left | emergency vehicle only | kipling | silver leaf,39.59769444444444,-105.11019444444445,31,36
coalmine-kipling,13,organic produce | no parking fire lane | silver leaf | kipling | coal mine | left 2 lanes must turn left | left 2 lanes must turn left | emergency vehicle only,39.59769444444444,-105.11019444444445,31,36
coalmine-kipling,14,no parking fire lane | left 2 lanes must turn left | coal mine | silver leaf | no parking fire lane | emergency vehicle only | kipling | left 2 lanes must turn left,39.59769444444444,-105.11019444444445,31,36
coalmine-kipling,15,silver leaf | coal mine | murphy usa | left 2 lanes must turn left | left 2 lanes must turn left | emergency vehicle only | kipling | no parking fire lane,39.59769444444444,-105.11019444444445,31,36
coalmine-kipling,16,kipling | natural grocers | coal mine | no parking fire lane | left 2 lanes must turn left | silver leaf | emergency vehicle only | left 2 lanes must turn left,39.59769444444444,-105.11019444444445,31,36
coalmine-kipling,17,left 2 lanes must turn left | no parking fire lane | kipling | left 2 lanes must turn left | ethanol free available | emergency vehicle only | silver leaf | coal mine,39.59769444444444,-105.11019444444445,31,36
coalmine-kipling,18,left 2 lanes must turn left | left 2 lanes must turn left | coal mine | live luxury | no parking fire lane | kipling | emergency vehicle only | silver leaf,39.59769444444444,-105.11019444444445,31,36
coalmine-kipling,19,church parking only | left 2 lanes must turn left | emergency vehicle only | left 2 lanes must turn left | no parking fire lane | coal mine | silver leaf | kipling,39.59769444444444,-105.11019444444445,31,36
coalmine-kipling,20,coal mine | kipling | no parking fire lane | left 2 lanes must turn left | silver leaf | left 2 lanes must turn left | emergency vehicle only | emergency,39.59769444444444,-105.11019444444445,31,36
coalmine-kipling,21,emergency vehicle only | left 2 lanes must turn left | kipling | coal mine | left 2 lanes must turn left | no parking fire lane | silver leaf | silver leaf,39.59769444444444,-105.11019444444445,31,36
coalmine-kipling,22,kipling | left 2 lanes must turn left | coal mine | emergency vehicle only | left 2 lanes must turn left | no parking fire lane | silver leaf | no outlet,39.59769444444444,-105.11019444444445,31,36
coalmine-kipling,23,no parking fire lane | car wash | left 2 lanes must turn left | coal mine | emergency vehicle only | left 2 lanes must turn left | kipling | silver leaf,39.59769444444444,-105.11019444444445,31,36
coalmine-kipling,24,coal mine | silver leaf | one way | kipling | no parking fire lane | left 2 lanes must turn left | emergency vehicle only | left 2 lanes must turn left,39.59769444444444,-105.11019444444445,31,36
coalmine-kipling,25,emergency vehicle only | left 2 lanes must turn left | no parking fire lane | kipling | left 2 lanes must turn left | car wash | silver leaf | coal mine,39.59769444444444,-105.11019444444445,31,36
coalmine-kipling,26,kipling | silver leaf | one way | left 2 lanes must turn left | emergency vehicle only | left 2 lanes must turn left | no parking fire lane | coal mine,39.59769444444444,-105.11019444444445,31,36
coalmine-kipling,27,no parking fire lane | left 2 lanes must turn left | no parking fire lane | kipling | left 2 lanes must turn left | coal mine | silver leaf | emergency vehicle only,39.59769444444444,-105.11019444444445,31,36
